date,zone,demand_mw,load_shed_mw
11-01-2024,Dhaka,3710,0
11-01-2024,Chittagong,975,0
11-01-2024,Khulna,1157,0
11-01-2024,Rajshahi,970,0
11-01-2024,Comilla,808,0
11-01-2024,Mymensingh,858,0
11-01-2024,Sylhet,355,0
11-01-2024,Barisal,288,0
11-01-2024,Rangpur,670,0
12-01-2024,Dhaka,2990,0
12-01-2024,Chittagong,881,0
12-01-2024,Khulna,1077,0
12-01-2024,Rajshahi,898,0
12-01-2024,Comilla,785,0
12-01-2024,Mymensingh,811,0
12-01-2024,Sylhet,333,0
12-01-2024,Barisal,277,0
12-01-2024,Rangpur,616,0
13-01-2024,Dhaka,3621,0
13-01-2024,Chittagong,968,0
13-01-2024,Khulna,1195,0
13-01-2024,Rajshahi,1015,0
13-01-2024,Comilla,833,0
13-01-2024,Mymensingh,895,0
13-01-2024,Sylhet,354,0
13-01-2024,Barisal,289,0
13-01-2024,Rangpur,680,0
14-01-2024,Dhaka,3687,0
14-01-2024,Chittagong,1008,0
14-01-2024,Khulna,1205,0
14-01-2024,Rajshahi,998,0
14-01-2024,Comilla,830,0
14-01-2024,Mymensingh,879,0
14-01-2024,Sylhet,355,0
14-01-2024,Barisal,295,0
14-01-2024,Rangpur,697,0
15-01-2024,Dhaka,3717,0
15-01-2024,Chittagong,906,0
15-01-2024,Khulna,1187,0
15-01-2024,Rajshahi,997,0
15-01-2024,Comilla,825,0
15-01-2024,Mymensingh,881,0
15-01-2024,Sylhet,353,0
15-01-2024,Barisal,288,0
15-01-2024,Rangpur,704,0
16-01-2024,Dhaka,3765,0
16-01-2024,Chittagong,985,0
16-01-2024,Khulna,1195,0
16-01-2024,Rajshahi,1031,0
16-01-2024,Comilla,830,0
16-01-2024,Mymensingh,874,0
16-01-2024,Sylhet,361,0
16-01-2024,Barisal,284,0
16-01-2024,Rangpur,715,0
17-01-2024,Dhaka,3764,0
17-01-2024,Chittagong,929,0
17-01-2024,Khulna,1188,0
17-01-2024,Rajshahi,1059,0
17-01-2024,Comilla,849,0
17-01-2024,Mymensingh,878,0
17-01-2024,Sylhet,364,0
17-01-2024,Barisal,297,0
17-01-2024,Rangpur,713,0
18-01-2024,Dhaka,3872,0
18-01-2024,Chittagong,1045,0
18-01-2024,Khulna,1158,0
18-01-2024,Rajshahi,979,0
18-01-2024,Comilla,849,0
18-01-2024,Mymensingh,891,0
18-01-2024,Sylhet,363,0
18-01-2024,Barisal,270,0
18-01-2024,Rangpur,714,0
19-01-2024,Dhaka,3116,0
19-01-2024,Chittagong,963,0
19-01-2024,Khulna,1087,0
19-01-2024,Rajshahi,955,0
19-01-2024,Comilla,780,0
19-01-2024,Mymensingh,848,0
19-01-2024,Sylhet,348,0
19-01-2024,Barisal,276,0
19-01-2024,Rangpur,688,0
20-01-2024,Dhaka,3541,0
20-01-2024,Chittagong,1003,0
20-01-2024,Khulna,1216,0
20-01-2024,Rajshahi,969,0
20-01-2024,Comilla,860,0
20-01-2024,Mymensingh,868,0
20-01-2024,Sylhet,368,0
20-01-2024,Barisal,255,0
20-01-2024,Rangpur,702,0
21-01-2024,Dhaka,3587,0
21-01-2024,Chittagong,931,0
21-01-2024,Khulna,1157,0
21-01-2024,Rajshahi,1005,0
21-01-2024,Comilla,853,0
21-01-2024,Mymensingh,817,0
21-01-2024,Sylhet,361,0
21-01-2024,Barisal,303,0
21-01-2024,Rangpur,701,0
22-01-2024,Dhaka,3702,0
22-01-2024,Chittagong,976,0
22-01-2024,Khulna,1204,0
22-01-2024,Rajshahi,1058,0
22-01-2024,Comilla,845,0
22-01-2024,Mymensingh,883,0
22-01-2024,Sylhet,366,0
22-01-2024,Barisal,297,0
22-01-2024,Rangpur,745,0
23-01-2024,Dhaka,3772,0
23-01-2024,Chittagong,1012,0
23-01-2024,Khulna,1214,0
23-01-2024,Rajshahi,1069,0
23-01-2024,Comilla,847,0
23-01-2024,Mymensingh,848,0
23-01-2024,Sylhet,374,0
23-01-2024,Barisal,283,0
23-01-2024,Rangpur,753,0
24-01-2024,Dhaka,3712,0
24-01-2024,Chittagong,982,0
24-01-2024,Khulna,1160,0
24-01-2024,Rajshahi,1029,0
24-01-2024,Comilla,827,0
24-01-2024,Mymensingh,809,0
24-01-2024,Sylhet,358,0
24-01-2024,Barisal,280,0
24-01-2024,Rangpur,742,0
25-01-2024,Dhaka,3781,0
25-01-2024,Chittagong,950,0
25-01-2024,Khulna,1203,0
25-01-2024,Rajshahi,1000,0
25-01-2024,Comilla,865,0
25-01-2024,Mymensingh,883,0
25-01-2024,Sylhet,372,0
25-01-2024,Barisal,280,0
25-01-2024,Rangpur,781,0
26-01-2024,Dhaka,2959,0
26-01-2024,Chittagong,894,0
26-01-2024,Khulna,1099,0
26-01-2024,Rajshahi,938,0
26-01-2024,Comilla,803,0
26-01-2024,Mymensingh,779,0
26-01-2024,Sylhet,345,0
26-01-2024,Barisal,265,0
26-01-2024,Rangpur,709,0
27-01-2024,Dhaka,3533,0
27-01-2024,Chittagong,957,0
27-01-2024,Khulna,1186,0
27-01-2024,Rajshahi,1024,0
27-01-2024,Comilla,860,0
27-01-2024,Mymensingh,863,0
27-01-2024,Sylhet,368,0
27-01-2024,Barisal,287,0
27-01-2024,Rangpur,749,0
28-01-2024,Dhaka,3676,0
28-01-2024,Chittagong,984,0
28-01-2024,Khulna,1208,0
28-01-2024,Rajshahi,1130,0
28-01-2024,Comilla,849,0
28-01-2024,Mymensingh,854,0
28-01-2024,Sylhet,364,0
28-01-2024,Barisal,288,0
28-01-2024,Rangpur,790,0
29-01-2024,Dhaka,3770,0
29-01-2024,Chittagong,948,0
29-01-2024,Khulna,1196,0
29-01-2024,Rajshahi,1064,0
29-01-2024,Comilla,858,0
29-01-2024,Mymensingh,900,0
29-01-2024,Sylhet,362,0
29-01-2024,Barisal,286,0
29-01-2024,Rangpur,782,0
30-01-2024,Dhaka,3768,0
30-01-2024,Chittagong,933,0
30-01-2024,Khulna,1206,0
30-01-2024,Rajshahi,1059,0
30-01-2024,Comilla,840,0
30-01-2024,Mymensingh,886,0
30-01-2024,Sylhet,360,0
30-01-2024,Barisal,273,0
30-01-2024,Rangpur,770,0
31-01-2024,Dhaka,3829,0
31-01-2024,Chittagong,946,0
31-01-2024,Khulna,1175,0
31-01-2024,Rajshahi,990,0
31-01-2024,Comilla,854,0
31-01-2024,Mymensingh,887,0
31-01-2024,Sylhet,371,0
31-01-2024,Barisal,287,0
31-01-2024,Rangpur,786,0
01-02-2024,Dhaka,3613,0
01-02-2024,Chittagong,956,0
01-02-2024,Khulna,1144,0
01-02-2024,Rajshahi,1034,0
01-02-2024,Comilla,783,0
01-02-2024,Mymensingh,890,0
01-02-2024,Sylhet,357,0
01-02-2024,Barisal,267,0
01-02-2024,Rangpur,790,0
02-02-2024,Dhaka,3024,0
02-02-2024,Chittagong,934,0
02-02-2024,Khulna,1074,0
02-02-2024,Rajshahi,935,0
02-02-2024,Comilla,797,0
02-02-2024,Mymensingh,846,0
02-02-2024,Sylhet,341,0
02-02-2024,Barisal,266,0
02-02-2024,Rangpur,707,0
03-02-2024,Dhaka,3596,0
03-02-2024,Chittagong,991,0
03-02-2024,Khulna,1195,0
03-02-2024,Rajshahi,1067,0
03-02-2024,Comilla,842,0
03-02-2024,Mymensingh,890,0
03-02-2024,Sylhet,358,0
03-02-2024,Barisal,281,0
03-02-2024,Rangpur,798,0
04-02-2024,Dhaka,3499,0
04-02-2024,Chittagong,978,0
04-02-2024,Khulna,1192,0
04-02-2024,Rajshahi,1073,0
04-02-2024,Comilla,858,0
04-02-2024,Mymensingh,904,0
04-02-2024,Sylhet,359,0
04-02-2024,Barisal,290,0
04-02-2024,Rangpur,795,0
05-02-2024,Dhaka,3622,0
05-02-2024,Chittagong,1008,0
05-02-2024,Khulna,1182,0
05-02-2024,Rajshahi,1030,0
05-02-2024,Comilla,890,0
05-02-2024,Mymensingh,878,0
05-02-2024,Sylhet,368,0
05-02-2024,Barisal,297,0
05-02-2024,Rangpur,732,0
06-02-2024,Dhaka,3853,0
06-02-2024,Chittagong,997,0
06-02-2024,Khulna,1196,0
06-02-2024,Rajshahi,1059,0
06-02-2024,Comilla,883,0
06-02-2024,Mymensingh,862,0
06-02-2024,Sylhet,370,0
06-02-2024,Barisal,291,0
06-02-2024,Rangpur,797,0
07-02-2024,Dhaka,3851,0
07-02-2024,Chittagong,1045,0
07-02-2024,Khulna,1219,0
07-02-2024,Rajshahi,1099,0
07-02-2024,Comilla,897,0
07-02-2024,Mymensingh,945,0
07-02-2024,Sylhet,364,0
07-02-2024,Barisal,278,0
07-02-2024,Rangpur,790,0
08-02-2024,Dhaka,3867,0
08-02-2024,Chittagong,987,0
08-02-2024,Khulna,1197,0
08-02-2024,Rajshahi,1046,0
08-02-2024,Comilla,863,0
08-02-2024,Mymensingh,891,64
08-02-2024,Sylhet,352,0
08-02-2024,Barisal,280,0
08-02-2024,Rangpur,780,0
09-02-2024,Dhaka,2948,0
09-02-2024,Chittagong,840,0
09-02-2024,Khulna,1122,0
09-02-2024,Rajshahi,1008,0
09-02-2024,Comilla,799,0
09-02-2024,Mymensingh,890,60
09-02-2024,Sylhet,354,0
09-02-2024,Barisal,267,0
09-02-2024,Rangpur,714,0
10-02-2024,Dhaka,3705,0
10-02-2024,Chittagong,1002,0
10-02-2024,Khulna,1239,9
10-02-2024,Rajshahi,1091,0
10-02-2024,Comilla,886,0
10-02-2024,Mymensingh,925,20
10-02-2024,Sylhet,383,0
10-02-2024,Barisal,285,0
10-02-2024,Rangpur,768,0
11-02-2024,Dhaka,3780,0
11-02-2024,Chittagong,989,0
11-02-2024,Khulna,1207,0
11-02-2024,Rajshahi,1041,0
11-02-2024,Comilla,881,0
11-02-2024,Mymensingh,971,92
11-02-2024,Sylhet,379,0
11-02-2024,Barisal,286,0
11-02-2024,Rangpur,771,0
12-02-2024,Dhaka,3840,0
12-02-2024,Chittagong,989,0
12-02-2024,Khulna,1209,0
12-02-2024,Rajshahi,1101,0
12-02-2024,Comilla,890,0
12-02-2024,Mymensingh,954,0
12-02-2024,Sylhet,373,0
12-02-2024,Barisal,285,0
12-02-2024,Rangpur,777,0
13-02-2024,Dhaka,3908,0
13-02-2024,Chittagong,1024,0
13-02-2024,Khulna,1192,0
13-02-2024,Rajshahi,1091,0
13-02-2024,Comilla,861,0
13-02-2024,Mymensingh,989,90
13-02-2024,Sylhet,374,0
13-02-2024,Barisal,286,0
13-02-2024,Rangpur,761,0
14-02-2024,Dhaka,3985,0
14-02-2024,Chittagong,1032,0
14-02-2024,Khulna,1184,0
14-02-2024,Rajshahi,1068,0
14-02-2024,Comilla,897,0
14-02-2024,Mymensingh,969,60
14-02-2024,Sylhet,378,0
14-02-2024,Barisal,292,0
14-02-2024,Rangpur,757,0
15-02-2024,Dhaka,4128,0
15-02-2024,Chittagong,1092,0
15-02-2024,Khulna,1078,0
15-02-2024,Rajshahi,1077,0
15-02-2024,Comilla,762,0
15-02-2024,Mymensingh,962,72
15-02-2024,Sylhet,386,0
15-02-2024,Barisal,287,0
15-02-2024,Rangpur,765,0
16-02-2024,Dhaka,3295,0
16-02-2024,Chittagong,1020,0
16-02-2024,Khulna,1095,0
16-02-2024,Rajshahi,977,0
16-02-2024,Comilla,839,0
16-02-2024,Mymensingh,958,68
16-02-2024,Sylhet,352,0
16-02-2024,Barisal,277,0
16-02-2024,Rangpur,671,0
17-02-2024,Dhaka,3947,0
17-02-2024,Chittagong,1138,0
17-02-2024,Khulna,1239,0
17-02-2024,Rajshahi,1095,0
17-02-2024,Comilla,873,0
17-02-2024,Mymensingh,993,117
17-02-2024,Sylhet,383,0
17-02-2024,Barisal,292,0
17-02-2024,Rangpur,773,0
18-02-2024,Dhaka,4116,28
18-02-2024,Chittagong,1058,0
18-02-2024,Khulna,1225,0
18-02-2024,Rajshahi,1126,0
18-02-2024,Comilla,879,0
18-02-2024,Mymensingh,1012,123
18-02-2024,Sylhet,365,0
18-02-2024,Barisal,288,0
18-02-2024,Rangpur,793,0
19-02-2024,Dhaka,4209,10
19-02-2024,Chittagong,1130,0
19-02-2024,Khulna,1251,0
19-02-2024,Rajshahi,1135,0
19-02-2024,Comilla,887,0
19-02-2024,Mymensingh,1025,156
19-02-2024,Sylhet,380,0
19-02-2024,Barisal,295,0
19-02-2024,Rangpur,763,0
20-02-2024,Dhaka,4245,24
20-02-2024,Chittagong,1036,0
20-02-2024,Khulna,1296,0
20-02-2024,Rajshahi,1136,0
20-02-2024,Comilla,902,0
20-02-2024,Mymensingh,1004,135
20-02-2024,Sylhet,376,0
20-02-2024,Barisal,296,0
20-02-2024,Rangpur,754,0
21-02-2024,Dhaka,3341,0
21-02-2024,Chittagong,965,0
21-02-2024,Khulna,1227,0
21-02-2024,Rajshahi,1105,0
21-02-2024,Comilla,882,0
21-02-2024,Mymensingh,910,0
21-02-2024,Sylhet,347,0
21-02-2024,Barisal,257,0
21-02-2024,Rangpur,737,0
22-02-2024,Dhaka,3825,0
22-02-2024,Chittagong,1128,0
22-02-2024,Khulna,1179,0
22-02-2024,Rajshahi,1031,0
22-02-2024,Comilla,825,0
22-02-2024,Mymensingh,839,0
22-02-2024,Sylhet,366,0
22-02-2024,Barisal,309,0
22-02-2024,Rangpur,688,0
23-02-2024,Dhaka,3324,0
23-02-2024,Chittagong,1090,0
23-02-2024,Khulna,1147,0
23-02-2024,Rajshahi,1032,0
23-02-2024,Comilla,796,0
23-02-2024,Mymensingh,844,0
23-02-2024,Sylhet,339,0
23-02-2024,Barisal,277,0
23-02-2024,Rangpur,716,0
24-02-2024,Dhaka,4026,0
24-02-2024,Chittagong,1192,0
24-02-2024,Khulna,1215,0
24-02-2024,Rajshahi,1094,0
24-02-2024,Comilla,903,0
24-02-2024,Mymensingh,923,0
24-02-2024,Sylhet,376,0
24-02-2024,Barisal,313,0
24-02-2024,Rangpur,766,0
25-02-2024,Dhaka,3577,0
25-02-2024,Chittagong,1018,0
25-02-2024,Khulna,1174,0
25-02-2024,Rajshahi,964,0
25-02-2024,Comilla,868,0
25-02-2024,Mymensingh,861,0
25-02-2024,Sylhet,352,0
25-02-2024,Barisal,289,0
25-02-2024,Rangpur,734,0
26-02-2024,Dhaka,3097,0
26-02-2024,Chittagong,958,0
26-02-2024,Khulna,1147,0
26-02-2024,Rajshahi,1032,0
26-02-2024,Comilla,831,0
26-02-2024,Mymensingh,858,0
26-02-2024,Sylhet,334,0
26-02-2024,Barisal,282,0
26-02-2024,Rangpur,710,0
27-02-2024,Dhaka,4034,0
27-02-2024,Chittagong,1103,0
27-02-2024,Khulna,1239,0
27-02-2024,Rajshahi,1120,0
27-02-2024,Comilla,889,0
27-02-2024,Mymensingh,968,32
27-02-2024,Sylhet,361,0
27-02-2024,Barisal,299,0
27-02-2024,Rangpur,740,0
28-02-2024,Dhaka,4115,0
28-02-2024,Chittagong,1228,0
28-02-2024,Khulna,1255,0
28-02-2024,Rajshahi,1143,0
28-02-2024,Comilla,815,0
28-02-2024,Mymensingh,967,20
28-02-2024,Sylhet,367,0
28-02-2024,Barisal,295,0
28-02-2024,Rangpur,767,0
29-02-2024,Dhaka,4284,0
29-02-2024,Chittagong,1151,0
29-02-2024,Khulna,1255,0
29-02-2024,Rajshahi,1147,0
29-02-2024,Comilla,930,0
29-02-2024,Mymensingh,950,50
29-02-2024,Sylhet,375,0
29-02-2024,Barisal,287,0
29-02-2024,Rangpur,760,0
01-03-2024,Dhaka,3426,0
01-03-2024,Chittagong,1008,0
01-03-2024,Khulna,1185,0
01-03-2024,Rajshahi,1093,0
01-03-2024,Comilla,857,0
01-03-2024,Mymensingh,944,18
01-03-2024,Sylhet,360,0
01-03-2024,Barisal,282,0
01-03-2024,Rangpur,748,0
02-03-2024,Dhaka,4160,15
02-03-2024,Chittagong,1061,0
02-03-2024,Khulna,1281,0
02-03-2024,Rajshahi,1186,0
02-03-2024,Comilla,922,0
02-03-2024,Mymensingh,1002,55
02-03-2024,Sylhet,386,0
02-03-2024,Barisal,309,0
02-03-2024,Rangpur,762,0
03-03-2024,Dhaka,4366,0
03-03-2024,Chittagong,1098,0
03-03-2024,Khulna,1324,0
03-03-2024,Rajshahi,1165,0
03-03-2024,Comilla,969,0
03-03-2024,Mymensingh,1015,92
03-03-2024,Sylhet,392,0
03-03-2024,Barisal,315,0
03-03-2024,Rangpur,775,0
04-03-2024,Dhaka,4288,0
04-03-2024,Chittagong,1126,0
04-03-2024,Khulna,1288,0
04-03-2024,Rajshahi,1136,0
04-03-2024,Comilla,902,0
04-03-2024,Mymensingh,975,25
04-03-2024,Sylhet,399,0
04-03-2024,Barisal,304,0
04-03-2024,Rangpur,805,0
05-03-2024,Dhaka,4375,15
05-03-2024,Chittagong,1114,0
05-03-2024,Khulna,1374,0
05-03-2024,Rajshahi,1235,0
05-03-2024,Comilla,995,0
05-03-2024,Mymensingh,1023,99
05-03-2024,Sylhet,382,0
05-03-2024,Barisal,310,0
05-03-2024,Rangpur,812,0
06-03-2024,Dhaka,4256,0
06-03-2024,Chittagong,1107,0
06-03-2024,Khulna,1319,0
06-03-2024,Rajshahi,1207,0
06-03-2024,Comilla,963,0
06-03-2024,Mymensingh,1018,49
06-03-2024,Sylhet,388,0
06-03-2024,Barisal,319,0
06-03-2024,Rangpur,833,0
07-03-2024,Dhaka,4274,0
07-03-2024,Chittagong,1164,0
07-03-2024,Khulna,1292,0
07-03-2024,Rajshahi,1221,0
07-03-2024,Comilla,957,0
07-03-2024,Mymensingh,1006,83
07-03-2024,Sylhet,386,0
07-03-2024,Barisal,299,0
07-03-2024,Rangpur,824,0
08-03-2024,Dhaka,3490,0
08-03-2024,Chittagong,1031,0
08-03-2024,Khulna,1224,0
08-03-2024,Rajshahi,1147,0
08-03-2024,Comilla,907,0
08-03-2024,Mymensingh,968,39
08-03-2024,Sylhet,363,0
08-03-2024,Barisal,285,0
08-03-2024,Rangpur,785,0
09-03-2024,Dhaka,4175,20
09-03-2024,Chittagong,1085,0
09-03-2024,Khulna,1308,0
09-03-2024,Rajshahi,1221,0
09-03-2024,Comilla,960,0
09-03-2024,Mymensingh,1022,76
09-03-2024,Sylhet,399,0
09-03-2024,Barisal,312,0
09-03-2024,Rangpur,802,0
10-03-2024,Dhaka,4312,0
10-03-2024,Chittagong,1100,0
10-03-2024,Khulna,1357,0
10-03-2024,Rajshahi,1255,0
10-03-2024,Comilla,986,0
10-03-2024,Mymensingh,1031,0
10-03-2024,Sylhet,395,0
10-03-2024,Barisal,300,0
10-03-2024,Rangpur,839,0
11-03-2024,Dhaka,4376,0
11-03-2024,Chittagong,1127,0
11-03-2024,Khulna,1394,0
11-03-2024,Rajshahi,1272,0
11-03-2024,Comilla,1005,0
11-03-2024,Mymensingh,1086,149
11-03-2024,Sylhet,420,0
11-03-2024,Barisal,324,0
11-03-2024,Rangpur,858,0
12-03-2024,Dhaka,4323,0
12-03-2024,Chittagong,1083,0
12-03-2024,Khulna,1430,0
12-03-2024,Rajshahi,1160,0
12-03-2024,Comilla,1056,0
12-03-2024,Mymensingh,1078,90
12-03-2024,Sylhet,407,0
12-03-2024,Barisal,356,0
12-03-2024,Rangpur,791,0
13-03-2024,Dhaka,4566,0
13-03-2024,Chittagong,1136,0
13-03-2024,Khulna,1471,0
13-03-2024,Rajshahi,1219,0
13-03-2024,Comilla,1156,0
13-03-2024,Mymensingh,1084,152
13-03-2024,Sylhet,426,0
13-03-2024,Barisal,371,0
13-03-2024,Rangpur,786,0
14-03-2024,Dhaka,4511,0
14-03-2024,Chittagong,1126,0
14-03-2024,Khulna,1506,0
14-03-2024,Rajshahi,1303,0
14-03-2024,Comilla,966,0
14-03-2024,Mymensingh,1119,90
14-03-2024,Sylhet,430,0
14-03-2024,Barisal,344,0
14-03-2024,Rangpur,792,0
15-03-2024,Dhaka,4152,0
15-03-2024,Chittagong,1023,0
15-03-2024,Khulna,1521,0
15-03-2024,Rajshahi,1246,0
15-03-2024,Comilla,1145,0
15-03-2024,Mymensingh,1118,80
15-03-2024,Sylhet,462,0
15-03-2024,Barisal,358,0
15-03-2024,Rangpur,711,0
16-03-2024,Dhaka,4413,0
16-03-2024,Chittagong,1235,0
16-03-2024,Khulna,1510,0
16-03-2024,Rajshahi,1309,0
16-03-2024,Comilla,1206,0
16-03-2024,Mymensingh,1070,25
16-03-2024,Sylhet,427,0
16-03-2024,Barisal,378,0
16-03-2024,Rangpur,760,0
17-03-2024,Dhaka,4472,0
17-03-2024,Chittagong,1172,0
17-03-2024,Khulna,1468,0
17-03-2024,Rajshahi,1359,0
17-03-2024,Comilla,1256,0
17-03-2024,Mymensingh,1164,72
17-03-2024,Sylhet,491,0
17-03-2024,Barisal,369,0
17-03-2024,Rangpur,776,0
18-03-2024,Dhaka,4620,10
18-03-2024,Chittagong,1232,0
18-03-2024,Khulna,1501,0
18-03-2024,Rajshahi,1384,0
18-03-2024,Comilla,1217,17
18-03-2024,Mymensingh,1201,90
18-03-2024,Sylhet,479,0
18-03-2024,Barisal,382,0
18-03-2024,Rangpur,822,0
19-03-2024,Dhaka,4071,0
19-03-2024,Chittagong,1271,0
19-03-2024,Khulna,1452,0
19-03-2024,Rajshahi,1317,0
19-03-2024,Comilla,1175,0
19-03-2024,Mymensingh,947,0
19-03-2024,Sylhet,473,0
19-03-2024,Barisal,350,0
19-03-2024,Rangpur,795,0
20-03-2024,Dhaka,4085,0
20-03-2024,Chittagong,1234,0
20-03-2024,Khulna,1126,0
20-03-2024,Rajshahi,872,0
20-03-2024,Comilla,1067,0
20-03-2024,Mymensingh,822,0
20-03-2024,Sylhet,410,0
20-03-2024,Barisal,329,0
20-03-2024,Rangpur,428,0
21-03-2024,Dhaka,3931,0
21-03-2024,Chittagong,1006,0
21-03-2024,Khulna,1019,0
21-03-2024,Rajshahi,953,0
21-03-2024,Comilla,905,0
21-03-2024,Mymensingh,946,0
21-03-2024,Sylhet,363,0
21-03-2024,Barisal,297,0
21-03-2024,Rangpur,578,0
22-03-2024,Dhaka,3612,0
22-03-2024,Chittagong,1059,0
22-03-2024,Khulna,1203,0
22-03-2024,Rajshahi,981,0
22-03-2024,Comilla,947,0
22-03-2024,Mymensingh,945,0
22-03-2024,Sylhet,389,0
22-03-2024,Barisal,314,0
22-03-2024,Rangpur,577,0
23-03-2024,Dhaka,4215,0
23-03-2024,Chittagong,1175,0
23-03-2024,Khulna,1441,0
23-03-2024,Rajshahi,1129,0
23-03-2024,Comilla,1071,0
23-03-2024,Mymensingh,511,0
23-03-2024,Sylhet,375,0
23-03-2024,Barisal,336,0
23-03-2024,Rangpur,549,0
24-03-2024,Dhaka,4101,0
24-03-2024,Chittagong,1240,0
24-03-2024,Khulna,1601,0
24-03-2024,Rajshahi,1179,0
24-03-2024,Comilla,624,0
24-03-2024,Mymensingh,908,0
24-03-2024,Sylhet,379,0
24-03-2024,Barisal,374,0
24-03-2024,Rangpur,635,0
25-03-2024,Dhaka,4596,0
25-03-2024,Chittagong,1280,0
25-03-2024,Khulna,1392,0
25-03-2024,Rajshahi,1285,0
25-03-2024,Comilla,1191,10
25-03-2024,Mymensingh,1077,20
25-03-2024,Sylhet,480,10
25-03-2024,Barisal,393,0
25-03-2024,Rangpur,683,0
26-03-2024,Dhaka,4089,0
26-03-2024,Chittagong,1222,0
26-03-2024,Khulna,1532,0
26-03-2024,Rajshahi,1230,0
26-03-2024,Comilla,1166,0
26-03-2024,Mymensingh,972,0
26-03-2024,Sylhet,409,0
26-03-2024,Barisal,379,0
26-03-2024,Rangpur,616,0
27-03-2024,Dhaka,4324,0
27-03-2024,Chittagong,1309,0
27-03-2024,Khulna,1509,0
27-03-2024,Rajshahi,1279,0
27-03-2024,Comilla,730,0
27-03-2024,Mymensingh,991,0
27-03-2024,Sylhet,452,0
27-03-2024,Barisal,392,0
27-03-2024,Rangpur,647,0
28-03-2024,Dhaka,4517,0
28-03-2024,Chittagong,1172,0
28-03-2024,Khulna,1598,0
28-03-2024,Rajshahi,1314,0
28-03-2024,Comilla,1031,0
28-03-2024,Mymensingh,1126,41
28-03-2024,Sylhet,486,0
28-03-2024,Barisal,361,0
28-03-2024,Rangpur,673,0
29-03-2024,Dhaka,4384,0
29-03-2024,Chittagong,1318,0
29-03-2024,Khulna,1656,0
29-03-2024,Rajshahi,1320,0
29-03-2024,Comilla,1198,0
29-03-2024,Mymensingh,1177,58
29-03-2024,Sylhet,515,0
29-03-2024,Barisal,421,0
29-03-2024,Rangpur,728,0
30-03-2024,Dhaka,4999,65
30-03-2024,Chittagong,1247,80
30-03-2024,Khulna,1707,150
30-03-2024,Rajshahi,1370,125
30-03-2024,Comilla,1320,100
